Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal
1999,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,663000000.0,0
1999,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,725000000.0,0
1999,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,670000000.0,0
1999,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,666000000.0,0
2000,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,633000000.0,0
2000,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,728000000.0,0
2000,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,640000000.0,0
2000,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,661000000.0,0
2001,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,650000000.0,0
2001,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,679000000.0,0
2001,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,674000000.0,0
2001,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,801000000.0,0
2002,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,761000000.0,0
2002,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,782000000.0,0
2002,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,779000000.0,0
2002,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,837000000.0,0
2003,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,736000000.0,0
2003,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,805000000.0,0
2003,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,680000000.0,0
2003,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,896000000.0,0
2004,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,760000000.0,0
2004,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,838000000.0,0
2004,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,793000000.0,0
2004,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,866000000.0,0
2005,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,753000000.0,0
2005,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,854000000.0,0
2005,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,780000000.0,0
2005,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,919000000.0,0
2006,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,828000000.0,0
2006,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,982000000.0,0
2006,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,941000000.0,0
2006,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1020000000.0,0
2007,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,988000000.0,0
2007,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1089000000.0,0
2007,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1043000000.0,0
2007,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1087000000.0,0
2008,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,879000000.0,0
2008,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,960000000.0,0
2008,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,847000000.0,0
2008,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,885000000.0,0
2009,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,799000000.0,0
2009,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,789000000.0,0
2009,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,772000000.0,0
2009,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,865000000.0,0
2010,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,788000000.0,0
2010,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,774000000.0,0
2010,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,730000000.0,0
2010,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,796000000.0,0
2011,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,783000000.0,0
2011,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,895000000.0,0
2011,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,833000000.0,0
2011,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1013000000.0,0
2012,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,973000000.0,0
2012,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1094000000.0,0
2012,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1019000000.0,0
2012,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1002000000.0,0
2013,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,995000000.0,0
2013,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1097000000.0,0
2013,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,881000000.0,0
2013,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1040000000.0,0
2014,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,904000000.0,0
2014,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,890000000.0,0
2014,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,939000000.0,0
2014,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1046000000.0,0
2015,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,987000000.0,0
2015,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,985000000.0,0
2015,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,956000000.0,0
2015,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1163000000.0,0
2016,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1138000000.0,0
2016,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,981000000.0,0
2016,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1097000000.0,0
2016,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1261000000.0,0
2017,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1233000000.0,0
2017,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1174000000.0,0
2017,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1156000000.0,0
2017,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1269000000.0,0
2018,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1367000000.0,0
2018,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1239000000.0,0
2018,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1535000000.0,0
2018,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1545000000.0,0
2019,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1341000000.0,0
2019,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1441000000.0,0
2019,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1411000000.0,0
2019,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1535000000.0,0
2020,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1365000000.0,0
2020,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1310000000.0,0
2020,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1434000000.0,0
2020,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1711000000.0,0
2021,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1389000000.0,0
2021,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1685000000.0,0
2021,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1459000000.0,0
2021,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1537000000.0,0
2022,Q1,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1262000000.0,0
2022,Q2,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1277000000.0,0
2022,Q3,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1200000000.0,0
2022,Q4,Smalltoolsandequipment,05.5.2,ADVT,SDGCN,https://www.ons.gov.uk/search?q=ADVT,1384000000.0,0
1997,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,717000000.0,0
1997,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,866000000.0,0
1997,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,891000000.0,0
1997,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,835000000.0,0
1998,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,857000000.0,0
1998,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1021000000.0,0
1998,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1040000000.0,0
1998,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,984000000.0,0
1999,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,992000000.0,0
1999,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1179000000.0,0
1999,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,915000000.0,0
1999,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,985000000.0,0
2000,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,890000000.0,0
2000,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,973000000.0,0
2000,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,849000000.0,0
2000,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,907000000.0,0
2001,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,842000000.0,0
2001,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1012000000.0,0
2001,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,956000000.0,0
2001,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,785000000.0,0
2002,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,838000000.0,0
2002,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,987000000.0,0
2002,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,854000000.0,0
2002,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,795000000.0,0
2003,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,964000000.0,0
2003,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,970000000.0,0
2003,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,894000000.0,0
2003,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,939000000.0,0
2004,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,866000000.0,0
2004,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,990000000.0,0
2004,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,921000000.0,0
2004,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,859000000.0,0
2005,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1097000000.0,0
2005,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,855000000.0,0
2005,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,890000000.0,0
2005,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1101000000.0,0
2006,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,947000000.0,0
2006,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1002000000.0,0
2006,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1071000000.0,0
2006,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1216000000.0,0
2007,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,961000000.0,0
2007,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,998000000.0,0
2007,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1084000000.0,0
2007,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1238000000.0,0
2008,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1145000000.0,0
2008,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,962000000.0,0
2008,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1218000000.0,0
2008,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1407000000.0,0
2009,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1110000000.0,0
2009,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1152000000.0,0
2009,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1214000000.0,0
2009,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1324000000.0,0
2010,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1062000000.0,0
2010,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1078000000.0,0
2010,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1143000000.0,0
2010,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1169000000.0,0
2011,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1162000000.0,0
2011,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,993000000.0,0
2011,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1054000000.0,0
2011,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1072000000.0,0
2012,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1084000000.0,0
2012,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1147000000.0,0
2012,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1214000000.0,0
2012,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1213000000.0,0
2013,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1250000000.0,0
2013,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1236000000.0,0
2013,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1254000000.0,0
2013,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1240000000.0,0
2014,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1144000000.0,0
2014,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1209000000.0,0
2014,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1312000000.0,0
2014,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1211000000.0,0
2015,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1169000000.0,0
2015,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1186000000.0,0
2015,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1234000000.0,0
2015,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1364000000.0,0
2016,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1337000000.0,0
2016,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1385000000.0,0
2016,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1392000000.0,0
2016,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1405000000.0,0
2017,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1368000000.0,0
2017,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1362000000.0,0
2017,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1343000000.0,0
2017,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1343000000.0,0
2018,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1306000000.0,0
2018,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1299000000.0,0
2018,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1293000000.0,0
2018,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1277000000.0,0
2019,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1310000000.0,0
2019,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1326000000.0,0
2019,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1399000000.0,0
2019,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1346000000.0,0
2020,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1359000000.0,0
2020,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,823000000.0,0
2020,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1304000000.0,0
2020,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,968000000.0,0
2021,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1304000000.0,0
2021,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1347000000.0,0
2021,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1487000000.0,0
2021,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1354000000.0,0
2022,Q1,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1393000000.0,0
2022,Q2,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1457000000.0,0
2022,Q3,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1395000000.0,0
2022,Q4,Transport,TSD07,LLJN,SDGCN,https://www.ons.gov.uk/search?q=LLJN,1387000000.0,0
1997,Q1,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,717000000.0,0
1997,Q2,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,866000000.0,0
1997,Q3,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,891000000.0,0
1997,Q4,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,835000000.0,0
1998,Q1,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,857000000.0,0
1998,Q2,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,1021000000.0,0
1998,Q3,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,1040000000.0,0
1998,Q4,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,984000000.0,0
1999,Q1,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,992000000.0,0
1999,Q2,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,1179000000.0,0
1999,Q3,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,915000000.0,0
1999,Q4,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,985000000.0,0
2000,Q1,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,890000000.0,0
2000,Q2,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,973000000.0,0
2000,Q3,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,849000000.0,0
2000,Q4,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,907000000.0,0
2001,Q1,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,842000000.0,0
2001,Q2,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,1012000000.0,0
2001,Q3,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,956000000.0,0
2001,Q4,Sparepartsandaccessoriesforpersonaltransportequipment,07.2.1,AWTV,SDGCN,https://www.ons.gov.uk/search?q=AWTV,785000000.0,0
