Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal,Year_Quarter
1997,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,6657000000.0,0,1997 Q2
1997,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,6764000000.0,0,1997 Q3
1997,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,9227000000.0,0,1997 Q4
1998,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,6247000000.0,0,1998 Q1
1998,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,7119000000.0,0,1998 Q2
1998,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,7383000000.0,0,1998 Q3
1998,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,9591000000.0,0,1998 Q4
1999,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,6653000000.0,0,1999 Q1
1999,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,7348000000.0,0,1999 Q2
1999,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,7515000000.0,0,1999 Q3
1999,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,9999000000.0,0,1999 Q4
2000,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,6866000000.0,0,2000 Q1
2000,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,7809000000.0,0,2000 Q2
2000,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,8060000000.0,0,2000 Q3
2000,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,10836000000.0,0,2000 Q4
2001,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,7275000000.0,0,2001 Q1
2001,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,8112000000.0,0,2001 Q2
2001,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,8450000000.0,0,2001 Q3
2001,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,11303000000.0,0,2001 Q4
2002,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,7991000000.0,0,2002 Q1
2002,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,8888000000.0,0,2002 Q2
